Time,Boat,Trip,Lat,Lng,Speed (M/S),Range (Meters),Heading,Boat Name,Community
2018-04-05 05:50:14,2787,301429,-3.47938,10.67907,9.5,,159.48,Pelagic 402813 1,
2018-04-05 05:52:02,2787,301429,-3.48692,10.68407,8.94,,147.46,Pelagic 402813 1,
2018-04-05 05:52:16,2785,301464,-3.4254,10.6194,0.3,,26.52,Pelagic 397542,
2018-04-05 05:53:49,2787,301429,-3.49389,10.68969,8.27,,143.8,Pelagic 402813 1,
2018-04-05 05:54:36,2785,301464,-3.42509,10.61926,0.26,,15.92,Pelagic 397542,
2018-04-05 05:55:29,2787,301429,-3.50113,10.69394,9.56,,144.51,Pelagic 402813 1,
2018-04-05 05:55:31,2788,,-3.40559,10.66029,0.01,,104.06,Pelagic 392865 1,
2018-04-05 05:56:58,2785,301464,-3.42464,10.61888,0.7,,315.05,Pelagic 397542,
2018-04-05 05:57:10,2787,301429,-3.50854,10.69802,9.94,,153.48,Pelagic 402813 1,
2018-04-05 05:58:52,2787,301429,-3.51592,10.70222,70.26,,157.4,Pelagic 402813 1,
2018-04-05 05:59:16,2785,301464,-3.4244,10.61872,0.66,,297.94,Pelagic 397542,
2018-04-05 06:00:37,2787,301429,-3.5234,10.707,10.67,,141.39,Pelagic 402813 1,
2018-04-05 06:02:16,2785,301464,-3.4241,10.61891,0.22,,17.32,Pelagic 397542,
2018-04-05 06:02:28,2787,301429,-3.53124,10.71181,13.65,,153.17,Pelagic 402813 1,
2018-04-05 06:04:14,2787,301429,-3.53812,10.71644,6.28,,146.87,Pelagic 402813 1,
2018-04-05 06:04:36,2785,301464,-3.42396,10.61891,0.23,,24.74,Pelagic 397542,
2018-04-05 06:06:04,2787,301429,-3.53888,10.71657,0.28,,270,Pelagic 402813 1,
2018-04-05 06:06:58,2785,301464,-3.42378,10.61891,0.16,,0,Pelagic 397542,
2018-04-05 06:07:57,2787,301429,-3.53874,10.71624,0.22,,90,Pelagic 402813 1,
2018-04-05 06:09:16,2785,301464,-3.42354,10.61886,0.19,,19.95,Pelagic 397542,
2018-04-05 06:09:37,2787,301429,-3.54013,10.7177,4.69,,164.55,Pelagic 402813 1,
2018-04-05 06:11:20,2787,301429,-3.54533,10.7203,6.31,,140.25,Pelagic 402813 1,
2018-04-05 06:11:36,2785,301464,-3.42329,10.61873,0.3,,329.08,Pelagic 397542,
2018-04-05 06:12:17,2788,,-3.4056,10.66026,0,,270,Pelagic 392865 1,
2018-04-05 06:13:10,2787,301429,-3.54656,10.72146,0.62,,296.61,Pelagic 402813 1,
2018-04-05 06:13:16,2785,301464,-3.42316,10.61881,0.29,,44.95,Pelagic 397542,
2018-04-05 06:14:57,2787,301429,-3.54638,10.72132,0.21,,270,Pelagic 402813 1,
2018-04-05 06:15:36,2785,301464,-3.42284,10.61878,0.24,,0,Pelagic 397542,
2018-04-05 06:17:22,2787,301429,-3.54619,10.72123,0.18,,16.67,Pelagic 402813 1,
2018-04-05 06:17:58,2785,301464,-3.42253,10.61884,0.26,,20.52,Pelagic 397542,
2018-04-05 06:19:46,2787,301429,-3.54615,10.72098,0.17,,270,Pelagic 402813 1,
2018-04-05 06:20:16,2785,301464,-3.42226,10.61875,0.22,,0,Pelagic 397542,
2018-04-05 06:22:06,2787,301429,-3.54603,10.72096,0.1,,0,Pelagic 402813 1,
2018-04-05 06:22:36,2785,301464,-3.42203,10.61869,0.2,,0,Pelagic 397542,
2018-04-05 06:24:28,2787,301429,-3.54602,10.72079,0.12,,270,Pelagic 402813 1,
2018-04-05 06:24:58,2785,301464,-3.4216,10.61872,0.36,,0,Pelagic 397542,
2018-04-05 06:26:49,2787,301429,-3.54596,10.72088,0.13,,90,Pelagic 402813 1,
2018-04-05 06:27:16,2785,301464,-3.42121,10.61867,0.27,,341.6,Pelagic 397542,
2018-04-05 06:29:30,2788,,-3.40565,10.66032,0.01,,90,Pelagic 392865 1,
2018-04-05 06:29:36,2785,301464,-3.42093,10.61867,0.17,,0,Pelagic 397542,
2018-04-05 06:30:16,2787,301429,-3.54599,10.72078,0.13,,280.64,Pelagic 402813 1,
2018-04-05 06:31:58,2785,301464,-3.42055,10.61867,0.28,,10.6,Pelagic 397542,
2018-04-05 06:32:36,2787,301429,-3.54583,10.72056,0.13,,315.05,Pelagic 402813 1,
2018-04-05 06:34:16,2785,301464,-3.4201,10.61865,0.35,,0,Pelagic 397542,
2018-04-05 06:34:58,2787,301429,-3.54576,10.72042,0.12,,330.3,Pelagic 402813 1,
2018-04-05 06:36:36,2785,301464,-3.41984,10.61868,0.22,,0,Pelagic 397542,
2018-04-05 06:37:16,2787,301429,-3.54564,10.72036,0.11,,333.48,Pelagic 402813 1,
2018-04-05 06:38:59,2785,301464,-3.4195,10.61869,0.2,,0,Pelagic 397542,
2018-04-05 06:39:36,2787,301429,-3.54552,10.72016,0.2,,298.66,Pelagic 402813 1,
2018-04-05 06:41:16,2788,,-3.4056,10.66024,0.01,,291.84,Pelagic 392865 1,
2018-04-05 06:41:17,2785,301464,-3.41911,10.61866,0.29,,350.55,Pelagic 397542,
2018-04-05 06:42:16,2787,301429,-3.54535,10.72001,0.15,,336.08,Pelagic 402813 1,
2018-04-05 06:43:36,2785,301464,-3.41887,10.61861,0.13,,0,Pelagic 397542,
2018-04-05 06:44:36,2787,301429,-3.54525,10.71988,0.13,,293.24,Pelagic 402813 1,
2018-04-05 06:45:58,2785,301464,-3.41862,10.61861,0.26,,353.3,Pelagic 397542,
2018-04-05 06:46:42,2788,,-3.4056,10.66023,0,,270,Pelagic 392865 1,
2018-04-05 06:46:58,2787,301429,-3.5451,10.71992,0.17,,56.26,Pelagic 402813 1,
2018-04-05 06:48:16,2785,301464,-3.41845,10.6187,0.24,,39.24,Pelagic 397542,
2018-04-05 06:49:16,2787,301429,-3.54496,10.71977,0.16,,310.66,Pelagic 402813 1,
2018-04-05 06:50:36,2785,301464,-3.41798,10.61866,0.36,,0,Pelagic 397542,
2018-04-05 06:51:36,2787,301429,-3.54475,10.71967,0.11,,296.61,Pelagic 402813 1,
2018-04-05 06:52:27,2788,,-3.40559,10.66024,0.01,,153.48,Pelagic 392865 1,
2018-04-05 06:52:58,2785,301464,-3.41773,10.61863,0.14,,29.7,Pelagic 397542,
2018-04-05 06:53:58,2787,301429,-3.54462,10.71959,0.09,,0,Pelagic 402813 1,
2018-04-05 06:55:16,2785,301464,-3.41742,10.61859,0.31,,348.13,Pelagic 397542,
2018-04-05 06:56:16,2787,301429,-3.54456,10.71965,0.17,,56.26,Pelagic 402813 1,
2018-04-05 06:57:36,2785,301464,-3.41709,10.61856,0.13,,23.16,Pelagic 397542,
2018-04-05 06:58:10,2788,,-3.40557,10.66027,0.01,,270,Pelagic 392865 1,
2018-04-05 06:58:36,2787,301429,-3.54441,10.7195,0.22,,318.42,Pelagic 402813 1,
2018-04-05 06:59:58,2785,301464,-3.41687,10.61853,0.09,,0,Pelagic 397542,
2018-04-05 07:00:58,2787,301429,-3.54433,10.71942,0.18,,311.24,Pelagic 402813 1,
2018-04-05 07:02:16,2785,301464,-3.4165,10.61867,0.37,,18.4,Pelagic 397542,
2018-04-05 07:03:16,2787,301429,-3.54421,10.71933,0.18,,326.36,Pelagic 402813 1,
2018-04-05 07:03:55,2788,,-3.40566,10.6603,0.03,,161.6,Pelagic 392865 1,
2018-04-05 07:04:36,2785,301464,-3.41617,10.61884,0.35,,42.83,Pelagic 397542,
2018-04-05 07:05:36,2787,301429,-3.54412,10.71917,0.05,,90,Pelagic 402813 1,
2018-04-05 07:06:59,2785,301464,-3.41578,10.61877,0.34,,13.37,Pelagic 397542,
2018-04-05 07:07:59,2787,301429,-3.54392,10.71914,0.2,,0,Pelagic 402813 1,
2018-04-05 07:09:16,2785,301464,-3.41553,10.61855,0.24,,315.05,Pelagic 397542,
2018-04-05 07:09:41,2788,,-3.4056,10.66039,0.03,,44.95,Pelagic 392865 1,
2018-04-05 07:10:16,2787,301429,-3.54381,10.71898,0.15,,315.05,Pelagic 402813 1,
2018-04-05 07:11:36,2785,301464,-3.41512,10.61837,0.54,,323.18,Pelagic 397542,
2018-04-05 07:12:36,2787,301429,-3.5436,10.71891,0.13,,0,Pelagic 402813 1,
2018-04-05 07:13:58,2785,301464,-3.41479,10.61826,0.24,,347.93,Pelagic 397542,
2018-04-05 07:14:59,2787,301429,-3.54347,10.71895,0.09,,44.95,Pelagic 402813 1,
2018-04-05 07:15:26,2788,,-3.40556,10.66032,0.03,,315.05,Pelagic 392865 1,
2018-04-05 07:16:16,2785,301464,-3.41458,10.61829,0.31,,61.89,Pelagic 397542,
2018-04-05 07:17:16,2787,301429,-3.54332,10.71882,0.15,,0,Pelagic 402813 1,
2018-04-05 07:18:36,2785,301464,-3.41422,10.61801,0.36,,324.83,Pelagic 397542,
2018-04-05 07:19:36,2787,301429,-3.54323,10.7188,0.11,,321.39,Pelagic 402813 1,
2018-04-05 07:20:59,2785,301464,-3.41382,10.61799,0.36,,352.25,Pelagic 397542,
2018-04-05 07:21:09,2788,,-3.40558,10.66034,0.01,,333.48,Pelagic 392865 1,
2018-04-05 07:21:58,2787,301429,-3.543,10.71874,0.11,,0,Pelagic 402813 1,
2018-04-05 07:23:17,2785,301464,-3.41354,10.61796,0.3,,351.04,Pelagic 397542,
2018-04-05 07:24:17,2787,301429,-3.5427,10.71851,0.31,,326.36,Pelagic 402813 1,
2018-04-05 07:25:36,2785,301464,-3.41325,10.61784,0.3,,335.02,Pelagic 397542,
2018-04-05 07:26:36,2787,301429,-3.54258,10.71849,0.15,,339.48,Pelagic 402813 1,
2018-04-05 07:26:57,2788,,-3.40554,10.6603,0.02,,315.05,Pelagic 392865 1,
2018-04-05 07:27:59,2785,301464,-3.41282,10.6176,0.35,,336.08,Pelagic 397542,
2018-04-05 07:28:58,2787,301429,-3.54248,10.71849,0.09,,329.08,Pelagic 402813 1,
2018-04-05 07:30:16,2785,301464,-3.41244,10.61734,0.29,,335.02,Pelagic 397542,
2018-04-05 07:31:16,2787,301429,-3.54235,10.71846,0.05,,0,Pelagic 402813 1,
2018-04-05 07:32:01,2785,301464,-3.41366,10.61719,3.89,,270,Pelagic 397542,
2018-04-05 07:33:36,2787,301429,-3.54223,10.71842,0.08,,63.39,Pelagic 402813 1,
2018-04-05 07:33:46,2785,301464,-3.41816,10.61704,4.45,,177.14,Pelagic 397542,
2018-04-05 07:35:30,2785,301464,-3.4225,10.6164,4.68,,194.72,Pelagic 397542,
2018-04-05 07:35:59,2787,301429,-3.54203,10.71836,0.22,,0,Pelagic 402813 1,
2018-04-05 07:37:15,2785,301464,-3.42693,10.61557,4.83,,193.28,Pelagic 397542,
2018-04-05 07:38:23,2787,301429,-3.54199,10.71827,0.15,,315.05,Pelagic 402813 1,
2018-04-05 07:38:26,2788,,-3.4055,10.66023,0.01,,299.79,Pelagic 392865 1,
2018-04-05 07:39:02,2785,301464,-3.43118,10.61664,4.54,,147.19,Pelagic 397542,
2018-04-05 07:40:47,2787,301429,-3.54195,10.71835,0.05,,90,Pelagic 402813 1,
2018-04-05 07:40:48,2785,301464,-3.43542,10.61747,4.46,,163.33,Pelagic 397542,
2018-04-05 07:42:28,2785,301464,-3.43831,10.61736,2.02,,242.31,Pelagic 397542,
2018-04-05 07:43:08,2787,301429,-3.5419,10.7182,0.12,,270,Pelagic 402813 1,
2018-04-05 07:44:17,2785,301464,-3.43744,10.61696,1.42,,344.32,Pelagic 397542,
2018-04-05 07:45:35,2787,301429,-3.54174,10.7181,0.11,,303.74,Pelagic 402813 1,
2018-04-05 07:45:59,2785,301464,-3.43662,10.61662,0.83,,270,Pelagic 397542,
2018-04-05 07:47:58,2785,301464,-3.43562,10.61618,1.41,,353.3,Pelagic 397542,
2018-04-05 07:47:59,2787,301429,-3.54151,10.71807,0.17,,21.76,Pelagic 402813 1,
2018-04-05 07:49:58,2785,301464,-3.43424,10.61592,1.38,,342.68,Pelagic 397542,
2018-04-05 07:50:24,2787,301429,-3.54123,10.71784,0.28,,326.36,Pelagic 402813 1,
2018-04-05 07:51:58,2785,301464,-3.43352,10.61557,1.46,,343.64,Pelagic 397542,
2018-04-05 07:52:16,2788,,-3.4055,10.66028,0,,90,Pelagic 392865 1,
2018-04-05 07:52:47,2787,301429,-3.54093,10.71749,0.66,,316.96,Pelagic 402813 1,
2018-04-05 07:53:58,2785,301464,-3.43248,10.61512,1.24,,338.59,Pelagic 397542,
2018-04-05 07:55:58,2785,301464,-3.43128,10.6147,1.22,,340.38,Pelagic 397542,
2018-04-05 07:56:24,2787,301429,-3.54094,10.71771,0.07,,328.04,Pelagic 402813 1,
2018-04-05 07:57:58,2785,301464,-3.43019,10.61444,1.15,,345.49,Pelagic 397542,
2018-04-05 07:58:48,2787,301429,-3.54079,10.71761,0.2,,308.71,Pelagic 402813 1,
2018-04-05 07:59:58,2785,301464,-3.42903,10.61408,0.96,,329.08,Pelagic 397542,
2018-04-05 08:01:08,2787,301429,-3.54051,10.71758,0.2,,0,Pelagic 402813 1,
2018-04-05 08:01:59,2785,301464,-3.42812,10.61378,0.55,,291.07,Pelagic 397542,
2018-04-05 08:03:35,2787,301429,-3.54026,10.71763,0.18,,19.95,Pelagic 402813 1,
2018-04-05 08:03:59,2785,301464,-3.42677,10.61356,1.37,,350.01,Pelagic 397542,
2018-04-05 08:05:59,2787,301429,-3.54016,10.71761,0.11,,33.64,Pelagic 402813 1,
2018-04-05 08:05:59,2785,301464,-3.42624,10.6133,0.23,,270,Pelagic 397542,
2018-04-05 08:08:24,2787,301429,-3.54004,10.71762,0.11,,336.84,Pelagic 402813 1,
2018-04-05 08:08:33,2785,301464,-3.42561,10.61262,1.21,,310.92,Pelagic 397542,
2018-04-05 08:10:16,2785,301464,-3.4245,10.61235,1.15,,344.96,Pelagic 397542,
2018-04-05 08:10:49,2787,301429,-3.53994,10.71758,0.08,,0,Pelagic 402813 1,
2018-04-05 08:12:02,2785,301464,-3.42398,10.61209,0.3,,270,Pelagic 397542,
2018-04-05 08:13:09,2787,301429,-3.53981,10.71753,0.08,,306.92,Pelagic 402813 1,
2018-04-05 08:13:43,2784,,-3.40561,10.66034,0,,15.23,Pelagic 407077,
2018-04-05 08:13:49,2785,301464,-3.42069,10.61444,7.19,,34.46,Pelagic 397542,
2018-04-05 08:14:54,2787,301429,-3.53965,10.71742,0.24,,0,Pelagic 402813 1,
2018-04-05 08:15:35,2785,301464,-3.41573,10.61893,7.43,,41.58,Pelagic 397542,
2018-04-05 08:17:07,2787,301429,-3.53941,10.71735,0.27,,345.99,Pelagic 402813 1,
2018-04-05 08:17:23,2785,301464,-3.41079,10.62356,6.09,,49.66,Pelagic 397542,
2018-04-05 08:19:08,2785,301464,-3.40638,10.62818,7.18,,51.72,Pelagic 397542,
2018-04-05 08:19:11,2788,,-3.40559,10.66025,0,,270,Pelagic 392865 1,
2018-04-05 08:19:19,2784,,-3.40568,10.6603,0.03,,209.7,Pelagic 407077,
2018-04-05 08:19:36,2787,301429,-3.53911,10.71712,0.35,,322.65,Pelagic 402813 1,
2018-04-05 08:20:48,2785,301464,-3.40263,10.63277,6.62,,52.38,Pelagic 397542,
2018-04-05 08:21:59,2787,301429,-3.53896,10.71699,0.22,,294.82,Pelagic 402813 1,
2018-04-05 08:22:13,2786,,-3.40593,10.6603,0,,90,Pelagic 431929 1,
2018-04-05 08:22:36,2785,301464,-3.3986,10.63774,5.67,,49.71,Pelagic 397542,
2018-04-05 08:24:16,2785,301464,-3.39449,10.6423,7.86,,44.95,Pelagic 397542,
2018-04-05 08:24:23,2787,301429,-3.53891,10.71711,0.18,,69.98,Pelagic 402813 1,
2018-04-05 08:25:26,2788,,-3.40566,10.66027,0.01,,153.48,Pelagic 392865 1,
2018-04-05 08:26:04,2785,301464,-3.39016,10.64737,5.6,,67.64,Pelagic 397542,
2018-04-05 08:26:47,2787,301429,-3.53879,10.71713,0.22,,30.21,Pelagic 402813 1,
2018-04-05 08:27:50,2785,301464,-3.38619,10.65245,5.89,,60.42,Pelagic 397542,
2018-04-05 08:29:06,2787,301429,-3.53872,10.7169,0.13,,320.25,Pelagic 402813 1,
2018-04-05 08:29:36,2785,301464,-3.38278,10.65763,3.4,,78.67,Pelagic 397542,
2018-04-05 08:30:41,2784,,-3.4058,10.66019,0.02,,232.08,Pelagic 407077,
2018-04-05 08:30:46,2787,301429,-3.5414,10.71769,7.86,,135.05,Pelagic 402813 1,
2018-04-05 08:31:18,2785,301464,-3.38388,10.66337,7.54,,119.44,Pelagic 397542,
2018-04-05 08:32:37,2787,301429,-3.54198,10.71786,1.45,,324.83,Pelagic 402813 1,
2018-04-05 08:33:07,2785,301464,-3.38817,10.66547,6.22,,187.46,Pelagic 397542,
2018-04-05 08:34:18,2787,301429,-3.54096,10.71705,0.63,,307.62,Pelagic 402813 1,
2018-04-05 08:34:53,2785,301464,-3.39387,10.66442,6.14,,185.19,Pelagic 397542,
2018-04-05 08:35:58,2787,301429,-3.54008,10.71632,3.34,,0,Pelagic 402813 1,
2018-04-05 08:36:03,2788,,-3.40565,10.66022,0.01,,281.33,Pelagic 392865 1,
2018-04-05 08:36:37,2785,301464,-3.39885,10.66233,3.02,,229.92,Pelagic 397542,
2018-04-05 08:37:59,2787,301429,-3.53887,10.71534,2.5,,315.7,Pelagic 402813 1,
2018-04-05 08:38:26,2785,301464,-3.40213,10.66109,6.87,,183.86,Pelagic 397542,
2018-04-05 08:40:01,2787,301429,-3.53827,10.7149,1.26,,316.33,Pelagic 402813 1,
2018-04-05 08:40:13,2785,301464,-3.40527,10.66036,1.08,,290.02,Pelagic 397542,
2018-04-05 08:41:19,2784,,-3.40572,10.66027,0.02,,44.95,Pelagic 407077,
2018-04-05 08:41:42,2787,301429,-3.53722,10.71407,1.64,,327.9,Pelagic 402813 1,
2018-04-05 08:41:49,2788,,-3.4057,10.66027,0.02,,201.77,Pelagic 392865 1,
2018-04-05 08:42:25,2785,301464,-3.40537,10.66027,0.11,,323.18,Pelagic 397542,
2018-04-05 08:43:25,2787,301429,-3.5361,10.7132,1.53,,320.96,Pelagic 402813 1,
2018-04-05 08:44:20,2785,301464,-3.40536,10.66033,0.09,,198.4,Pelagic 397542,
2018-04-05 08:45:05,2787,301429,-3.53531,10.71265,5.56,,0,Pelagic 402813 1,
2018-04-05 08:46:53,2787,301429,-3.53194,10.70969,1.66,,90,Pelagic 402813 1,
2018-04-05 08:47:38,2788,,-3.40569,10.66032,0.03,,110.59,Pelagic 392865 1,
2018-04-05 08:47:52,2785,301464,-3.40537,10.66034,0.01,,135.05,Pelagic 397542,
2018-04-05 08:48:36,2787,301429,-3.52269,10.70189,5.36,,306.62,Pelagic 402813 1,
2018-04-05 08:48:56,2786,,-3.40596,10.66028,0,,213.64,Pelagic 431929 1,
2018-04-05 08:50:16,2785,301464,-3.40532,10.6603,0.07,,243.39,Pelagic 397542,
2018-04-05 08:50:22,2787,301429,-3.51526,10.69523,9.09,,318.36,Pelagic 402813 1,
2018-04-05 08:52:04,2787,301429,-3.50843,10.68908,9.66,,317.72,Pelagic 402813 1,
2018-04-05 08:52:37,2785,301464,-3.40535,10.66035,0.07,,90,Pelagic 397542,
2018-04-05 08:53:22,2788,,-3.40564,10.66026,0.02,,329.08,Pelagic 392865 1,
2018-04-05 08:53:50,2787,301429,-3.50116,10.68265,10.44,,314.44,Pelagic 402813 1,
2018-04-05 08:55:04,2785,301464,-3.40539,10.66029,0.05,,236.26,Pelagic 397542,
2018-04-05 08:55:30,2787,301429,-3.49423,10.67671,9.56,,324.51,Pelagic 402813 1,
2018-04-05 08:57:10,2787,301429,-3.48699,10.67108,11,,315.05,Pelagic 402813 1,
2018-04-05 08:57:37,2785,301464,-3.40566,10.66032,0.55,,270,Pelagic 397542,
2018-04-05 08:58:56,2787,301429,-3.47945,10.66507,14.13,,320.76,Pelagic 402813 1,
2018-04-05 08:59:13,2788,,-3.40562,10.66026,0.01,,0,Pelagic 392865 1,
2018-04-05 08:59:52,2785,301464,-3.40546,10.66038,0.17,,16.67,Pelagic 397542,
2018-04-05 09:00:37,2787,301429,-3.47294,10.65911,8.05,,315.05,Pelagic 402813 1,
2018-04-05 09:02:16,2785,301464,-3.40539,10.66041,0.05,,90,Pelagic 397542,
2018-04-05 09:02:18,2787,301429,-3.46534,10.6531,11.03,,326,Pelagic 402813 1,
2018-04-05 09:04:05,2787,301429,-3.45737,10.64756,10.94,,331.2,Pelagic 402813 1,
2018-04-05 09:04:37,2785,301464,-3.40545,10.66044,0.05,,270,Pelagic 397542,
2018-04-05 09:04:52,2788,,-3.40563,10.66023,0.01,,251.53,Pelagic 392865 1,
2018-04-05 09:05:48,2787,301429,-3.44948,10.64263,10.01,,330.06,Pelagic 402813 1,
2018-04-05 09:07:32,2787,301429,-3.44107,10.63837,10.07,,338,Pelagic 402813 1,
2018-04-05 09:09:17,2787,301429,-3.43311,10.63672,6.41,,346.91,Pelagic 402813 1,
2018-04-05 09:09:29,2785,,-3.40539,10.66031,0.04,,299.79,Pelagic 397542,
2018-04-05 09:11:01,2787,301429,-3.42581,10.63598,1.2,,0,Pelagic 402813 1,
2018-04-05 09:11:53,2785,,-3.40541,10.66042,0.14,,270,Pelagic 397542,
2018-04-05 09:12:48,2787,301429,-3.42554,10.63597,0.2,,90,Pelagic 402813 1,
2018-04-05 09:15:17,2785,,-3.40547,10.66039,0.07,,270,Pelagic 397542,
2018-04-05 09:15:36,2787,301429,-3.42556,10.63627,0.28,,95.37,Pelagic 402813 1,
2018-04-05 09:17:23,2787,301429,-3.42232,10.63707,6.74,,24.94,Pelagic 402813 1,
2018-04-05 09:18:04,2785,,-3.40534,10.66046,0.07,,270,Pelagic 397542,
2018-04-05 09:19:05,2787,301429,-3.41459,10.64072,8.41,,30.76,Pelagic 402813 1,
2018-04-05 09:20:26,2785,,-3.40531,10.66046,0.07,,270,Pelagic 397542,
2018-04-05 09:20:50,2787,301429,-3.40596,10.64416,13.7,,10.21,Pelagic 402813 1,
2018-04-05 09:22:05,2788,,-3.40564,10.66025,0,,116.61,Pelagic 392865 1,
2018-04-05 09:22:30,2787,301429,-3.39792,10.64696,10.48,,31.96,Pelagic 402813 1,
2018-04-05 09:24:00,2785,,-3.40526,10.66042,0.06,,7.11,Pelagic 397542,
2018-04-05 09:24:15,2787,301429,-3.38985,10.65084,8.57,,36.16,Pelagic 402813 1,
2018-04-05 09:25:57,2787,301429,-3.38269,10.65599,10.75,,35.49,Pelagic 402813 1,
2018-04-05 09:26:20,2785,,-3.4053,10.66042,0.05,,0,Pelagic 397542,
2018-04-05 09:27:41,2787,301429,-3.37714,10.66232,8.52,,73.9,Pelagic 402813 1,
2018-04-05 09:28:42,2785,,-3.40533,10.66046,0.06,,146.36,Pelagic 397542,
2018-04-05 09:29:27,2787,301429,-3.37933,10.66676,1.19,,35.49,Pelagic 402813 1,
2018-04-05 09:31:06,2785,,-3.40534,10.66044,0.16,,130.65,Pelagic 397542,
2018-04-05 09:31:13,2787,301429,-3.37936,10.66673,0.56,,90,Pelagic 402813 1,
2018-04-05 09:32:57,2787,301429,-3.37937,10.66667,0.2,,270,Pelagic 402813 1,
2018-04-05 09:33:30,2785,,-3.40527,10.66038,0.08,,270,Pelagic 397542,
2018-04-05 09:33:42,2788,,-3.40571,10.66024,0.01,,188.12,Pelagic 392865 1,
2018-04-05 09:34:38,2787,301429,-3.38264,10.6654,8.33,,166.91,Pelagic 402813 1,
2018-04-05 09:35:53,2785,,-3.40519,10.66037,0.35,,302.95,Pelagic 397542,
2018-04-05 09:36:24,2787,301429,-3.39052,10.66533,8.87,,195.23,Pelagic 402813 1,
2018-04-05 09:38:04,2787,301429,-3.39772,10.66326,5.13,,192.51,Pelagic 402813 1,
2018-04-05 09:38:18,2785,,-3.40528,10.6604,0.01,,270,Pelagic 397542,
2018-04-05 09:39:26,2788,,-3.40561,10.66024,0.03,,343.33,Pelagic 392865 1,
2018-04-05 09:39:44,2787,301429,-3.406,10.66103,5.56,,216.82,Pelagic 402813 1,
2018-04-05 09:41:42,2787,301429,-3.40592,10.66007,0.33,,270,Pelagic 402813 1,
2018-04-05 09:41:55,2785,,-3.40529,10.66041,0.01,,270,Pelagic 397542,
2018-04-05 09:43:26,2787,301429,-3.40592,10.66019,0.2,,90,Pelagic 402813 1,
2018-04-05 09:45:10,2788,,-3.40567,10.66023,0,,315.05,Pelagic 392865 1,
2018-04-05 09:46:29,2787,301429,-3.406,10.66018,0.13,,270,Pelagic 402813 1,
2018-04-05 09:46:37,2785,,-3.40528,10.66044,0.01,,71.53,Pelagic 397542,
2018-04-05 09:48:46,2787,301429,-3.40592,10.66021,0.05,,90,Pelagic 402813 1,
2018-04-05 09:49:10,2785,,-3.40526,10.66042,0.02,,243.39,Pelagic 397542,
2018-04-05 09:51:02,2788,,-3.40566,10.66019,0.03,,262.86,Pelagic 392865 1,
2018-04-05 09:51:10,2787,301429,-3.40589,10.66015,0.05,,0,Pelagic 402813 1,
2018-04-05 09:51:38,2785,,-3.40529,10.66039,0.03,,315.05,Pelagic 397542,
2018-04-05 09:54:01,2785,,-3.40538,10.66039,0.19,,161.6,Pelagic 397542,
2018-04-05 09:54:51,2787,301429,-3.40594,10.6602,0.04,,135.05,Pelagic 402813 1,
2018-04-05 09:56:21,2785,,-3.40533,10.6605,0.09,,79.68,Pelagic 397542,
2018-04-05 09:56:47,2788,,-3.40563,10.66024,0.02,,58.99,Pelagic 392865 1,
2018-04-05 09:58:13,2785,,-3.40543,10.66057,0.61,,90,Pelagic 397542,
2018-04-05 09:58:25,2787,301429,-3.40593,10.6602,0.03,,123.74,Pelagic 402813 1,
2018-04-05 10:00:22,2785,,-3.4054,10.66043,0.1,,270,Pelagic 397542,
2018-04-05 10:00:47,2787,301429,-3.4059,10.66017,0.02,,0,Pelagic 402813 1,
2018-04-05 10:02:29,2788,,-3.40562,10.66022,0,,44.95,Pelagic 392865 1,
2018-04-05 10:03:08,2787,301429,-3.40595,10.66017,0.04,,270,Pelagic 402813 1,
2018-04-05 10:05:30,2787,301429,-3.40592,10.66015,0.07,,0,Pelagic 402813 1,
2018-04-05 10:08:15,2788,,-3.40566,10.66023,0.01,,165.99,Pelagic 392865 1,
2018-04-05 10:10:57,2785,,-3.40551,10.66039,0.02,,270,Pelagic 397542,
2018-04-05 10:11:20,2787,,-3.40595,10.66016,0.01,,161.6,Pelagic 402813 1,
2018-04-05 10:12:25,2784,,-3.40575,10.66021,0,,0,Pelagic 407077,
2018-04-05 10:12:58,2785,,-3.40533,10.66033,0.49,,270,Pelagic 397542,
2018-04-05 10:14:53,2787,,-3.40592,10.66014,0.01,,270,Pelagic 402813 1,
2018-04-05 10:15:58,2785,,-3.40536,10.66036,0.02,,243.39,Pelagic 397542,
2018-04-05 10:17:18,2787,,-3.40595,10.66014,0.03,,224.95,Pelagic 402813 1,
2018-04-05 10:18:03,2784,,-3.40577,10.66022,0.01,,153.48,Pelagic 407077,
2018-04-05 10:18:41,2786,,-3.40594,10.66023,0,,315.05,Pelagic 431929 1,
2018-04-05 10:19:42,2788,,-3.40565,10.66027,0.01,,75.94,Pelagic 392865 1,
2018-04-05 10:19:44,2787,,-3.40592,10.66018,0.05,,326.36,Pelagic 402813 1,
2018-04-05 10:19:54,2785,,-3.40538,10.66038,0.01,,206.52,Pelagic 397542,
2018-04-05 10:22:07,2785,,-3.4054,10.66038,0.02,,270,Pelagic 397542,
2018-04-05 10:23:46,2784,,-3.4058,10.66025,0.01,,90,Pelagic 407077,
2018-04-05 10:25:29,2788,,-3.40565,10.66022,0.02,,270,Pelagic 392865 1,
2018-04-05 10:25:30,2787,,-3.40594,10.66019,0.02,,116.61,Pelagic 402813 1,
2018-04-05 10:25:39,2785,,-3.40537,10.66036,0.01,,270,Pelagic 397542,
